txn_id,user_id,timestamp,amount,channel,merchant,merchant_risk,device_id,location,ip_address,recipient_known,account_age_days,is_fraud,fraud_type,user_avg_amount,amount_deviation,hour,is_odd_hour,velocity_score,shared_device
TXN_0044449,USER_0350,2026-01-22 14:46:22.281637,2976.07,UPI,Amazon,0.087,2b59440b,Delhi,165.81.15.122,1,1065,0,none,2970.2559466666667,0.001956766242186594,14,0,0.6,1
TXN_0039113,USER_0368,2026-01-22 14:46:41.281637,2575.03,IMPS,IRCTC,0.058,20ebd838,Bangalore,79.222.237.225,1,296,0,none,3994.2714285714283,-0.35523029009293117,14,0,0.8,1
TXN_0047001,USER_0319,2026-01-22 14:47:20.281637,1074.84,IMPS,Ola,0.12,3391831d,Ahmedabad,107.213.196.148,1,307,0,none,685.0766666666667,0.5681046335929413,14,0,0.7,1
TXN_0016607,USER_0479,2026-01-22 14:49:47.281637,3448.65,CARD,Zomato,0.031,645486e9,Delhi,194.27.189.179,1,1178,0,none,2726.23,0.2648914832999051,14,0,0.1,1
TXN_0007086,USER_0290,2026-01-22 14:49:49.281637,617.44,WALLET,IRCTC,0.039,74b8e635,Kolkata,108.4.65.191,1,1188,0,none,539.4066666666666,0.1443974290966064,14,0,0.7,1
TXN_0040321,USER_0001,2026-01-22 14:50:14.281637,399.96,WALLET,Flipkart,0.045,b976eecc,Mumbai,83.153.158.30,1,1687,0,none,503.8233333333333,-0.2057419427258381,14,0,0.3,1
TXN_0037313,USER_0209,2026-01-22 14:51:27.281637,3367.43,UPI,BookMyShow,0.126,cde7459e,Pune,66.113.171.37,1,984,0,none,3418.5633333333335,-0.014953176282741851,14,0,0.0,1
TXN_0003315,USER_0441,2026-01-22 14:53:04.281637,498.24,NEFT,PhonePe,0.019,b1260741,Chennai,114.206.171.2,1,1777,0,none,574.888,-0.13309532409079547,14,0,0.6,1
TXN_0011258,USER_0384,2026-01-22 14:55:32.281637,2263.5,IMPS,Amazon,0.147,71168622,Delhi,162.35.131.24,1,39,0,none,2407.5074999999997,-0.0597911777314373,14,0,0.5,1
TXN_0025736,USER_0321,2026-01-22 14:55:34.281637,676.18,CARD,Flipkart,0.013,f7d8be63,Pune,3.132.75.23,1,1031,0,none,853.474,-0.20748905174411403,14,0,0.6,1
TXN_0015604,USER_0163,2026-01-22 14:56:47.281637,1427.33,CARD,BookMyShow,0.13,77f9c39b,Chennai,89.61.200.5,1,1755,0,none,1727.3163636363636,-0.17357144209709083,14,0,0.2,1
TXN_0049779,USER_0468,2026-01-22 14:57:22.281637,1460.23,IMPS,Flipkart,0.017,088eee02,Chennai,23.244.64.7,1,1528,0,none,1963.0009999999997,-0.25599325051260147,14,0,0.1,1
TXN_0020393,USER_0474,2026-01-22 14:59:23.281637,966.01,UPI,Zomato,0.14,6c58f8e1,Pune,172.70.234.246,1,1734,0,none,929.5325,0.039200672733085584,14,0,0.5,1
TXN_0049983,USER_0430,2026-01-22 15:02:03.281637,2509.08,CARD,Uber,0.071,c3ca48b1,Ahmedabad,212.176.214.0,1,1322,0,none,2167.3216666666667,0.1576142223670688,15,0,0.3,1
TXN_0038840,USER_0342,2026-01-22 15:04:53.281637,1227.25,IMPS,BookMyShow,0.035,3e890ee8,Delhi,75.25.106.252,1,110,0,none,1956.291,-0.3724745068566708,15,0,0.1,1
TXN_0010984,USER_0190,2026-01-22 15:05:58.281637,3081.96,WALLET,IRCTC,0.04,01608cf2,Hyderabad,54.75.216.163,1,53,0,none,2756.4966666666664,0.11802855004962241,15,0,0.3,1
TXN_0040305,USER_0207,2026-01-22 15:06:46.281637,1042.13,IMPS,Flipkart,0.074,72cee058,Kolkata,17.4.84.155,1,1409,0,none,1028.6190000000001,0.013122329716137684,15,0,0.1,1
TXN_0003967,USER_0007,2026-01-22 15:06:52.281637,994.12,NEFT,Uber,0.04,af5ca6d8,Pune,179.211.77.16,1,165,0,none,2007.885,-0.5046406339835282,15,0,0.3,1
TXN_0041017,USER_0018,2026-01-22 15:07:16.281637,3850.29,NEFT,BookMyShow,0.135,d489499b,Mumbai,28.13.122.88,1,998,0,none,2228.745454545455,0.7272330310838577,15,0,0.2,1
TXN_0034538,USER_0365,2026-01-22 15:10:29.281637,1057.29,CARD,Uber,0.036,b8ad16e1,Kolkata,216.246.20.209,1,1644,0,none,1053.6857142857143,0.003417402611475262,15,0,0.8,1
TXN_0044674,USER_0215,2026-01-22 15:13:06.281637,2543.93,NEFT,Uber,0.017,3ba9fed8,Mumbai,130.10.191.137,1,1509,0,none,5315.763333333332,-0.5213384835009269,15,0,0.0,1
TXN_0037130,USER_0264,2026-01-22 15:16:07.281637,3181.87,CARD,PhonePe,0.141,d856fbfc,Chennai,33.126.207.170,1,832,0,none,2010.409,0.5824081526929629,15,0,0.1,1
TXN_0007496,USER_0010,2026-01-22 15:16:48.281637,2124.04,NEFT,Flipkart,0.059,17625a5d,Mumbai,88.179.131.77,1,1113,0,none,3075.7099999999996,-0.30931417000627287,15,0,0.2,1
TXN_0018601,USER_0461,2026-01-22 15:18:20.281637,1747.15,WALLET,IRCTC,0.067,c3079ae6,Hyderabad,193.6.228.117,1,874,0,none,2167.212857142857,-0.19373690906730948,15,0,0.8,1
TXN_0003248,USER_0173,2026-01-22 15:18:20.281637,830.01,IMPS,BigBasket,0.09,6abe1ec6,Bangalore,8.145.105.190,1,1676,0,none,860.7771428571428,-0.035701971341613015,15,0,0.5,1
TXN_0019684,USER_0276,2026-01-22 15:18:49.281637,457.12,IMPS,Ola,0.074,d410353e,Bangalore,74.75.139.142,1,700,0,none,2537.6875,-0.8195445481178759,15,0,0.7,1
TXN_0027368,USER_0002,2026-01-22 15:20:51.281637,4172.03,WALLET,Uber,0.046,571a525d,Mumbai,163.233.128.16,1,808,0,none,2630.906,0.5855543473057168,15,0,0.1,1
TXN_0009433,USER_0290,2026-01-22 15:23:19.281637,452.87,CARD,Flipkart,0.039,74b8e635,Kolkata,108.4.65.191,1,1188,0,none,550.5542857142857,-0.17710729160191455,15,0,0.8,1
TXN_0045333,USER_0151,2026-01-22 15:25:34.281637,1834.48,IMPS,Zomato,0.074,25c28d53,Kolkata,1.93.53.223,1,657,0,none,1823.36875,0.006090462797063327,15,0,0.9,1
TXN_0014369,USER_0163,2026-01-22 15:27:32.281637,1225.9,CARD,BigBasket,0.033,77f9c39b,Chennai,89.61.200.5,1,1755,0,none,1702.3175,-0.27969976237548194,15,0,0.3,1
TXN_0028910,USER_0346,2026-01-22 15:27:59.281637,153.8,WALLET,Ola,0.133,06342236,Mumbai,180.207.233.176,1,793,0,none,1423.712142857143,-0.8913464724954465,15,0,0.5,1
TXN_0022928,USER_0137,2026-01-22 15:29:11.281637,2201.25,WALLET,Ola,0.075,6ff313b5,Ahmedabad,214.210.135.138,1,361,0,none,3059.6273684210523,-0.2804579797193282,15,0,0.0,1
TXN_0036895,USER_0385,2026-01-22 15:30:21.281637,396.49,WALLET,BookMyShow,0.079,5fe04d16,Hyderabad,23.94.206.13,1,1012,0,none,813.5949999999999,-0.5120397252622468,15,0,0.7,1
TXN_0049985,USER_0479,2026-01-22 15:32:22.281637,2930.06,WALLET,Zomato,0.066,645486e9,Delhi,194.27.189.179,1,1178,0,none,2791.9045454545453,0.04946658659362446,15,0,0.2,1
TXN_0010461,USER_0436,2026-01-22 15:39:33.281637,1127.36,WALLET,BookMyShow,0.059,34b62def,Bangalore,110.73.128.208,1,587,0,none,7113.876249999999,-0.8414083449448612,15,0,0.9,1
TXN_0038220,USER_0146,2026-01-22 15:41:24.281637,1636.19,NEFT,IRCTC,0.0,43cec77a,Delhi,217.30.189.142,1,1696,0,none,2424.524,-0.32501595531522254,15,0,0.1,1
TXN_0048685,USER_0316,2026-01-22 15:41:57.281637,708.9,CARD,Uber,0.113,6a1251bd,Bangalore,84.140.207.234,1,1557,0,none,2003.6359916666668,-0.645870869848154,15,0,0.3,1
TXN_0013232,USER_0237,2026-01-22 15:42:31.281637,2943.03,WALLET,Flipkart,0.104,ff1bfba8,Delhi,132.187.192.1,1,229,0,none,5502.864736842105,-0.4650976830347823,15,0,0.0,1
TXN_0029325,USER_0438,2026-01-22 15:42:53.281637,946.89,NEFT,Zomato,0.043,9be23807,Ahmedabad,83.3.133.154,1,30,0,none,1529.075,-0.38049442020815977,15,0,0.9,1
TXN_0037944,USER_0339,2026-01-22 15:43:01.281637,2442.11,CARD,Amazon,0.107,1f9b8faf,Chennai,47.97.49.8,1,883,0,none,2315.5637500000003,0.05462670733753813,15,0,0.9,1
TXN_0023467,USER_0346,2026-01-22 15:43:15.281637,524.25,NEFT,Ola,0.082,06342236,Mumbai,180.207.233.176,1,793,0,none,1339.0513333333333,-0.6080374035422523,15,0,0.6,1
TXN_0003755,USER_0106,2026-01-22 15:44:48.281637,429.03,CARD,IRCTC,0.061,4d9a15eb,Bangalore,170.53.169.0,1,1623,0,none,2408.610625,-0.8215354814846901,15,0,0.7,1
TXN_0014340,USER_0061,2026-01-22 15:45:08.281637,4512.19,CARD,Flipkart,0.042,d7bbcac0,Kolkata,184.109.23.60,1,1566,0,none,2537.7311111111107,0.7777345463044094,15,0,0.0,1
TXN_0017239,USER_0104,2026-01-22 15:45:32.281637,5067.17,WALLET,IRCTC,0.009,8feba426,Pune,13.42.22.38,1,1136,0,none,4204.009,0.20526971523723256,15,0,0.1,1
TXN_0011063,USER_0110,2026-01-22 15:46:55.281637,714.68,IMPS,BigBasket,0.113,e91677ab,Kolkata,189.21.56.169,1,846,0,none,552.835,0.2922260239963164,15,0,0.1,1
TXN_0013531,USER_0413,2026-01-22 15:47:05.281637,1180.64,NEFT,Zomato,0.074,879ba457,Chennai,6.108.60.49,1,1060,0,none,1062.3675,0.11122448259891339,15,0,0.3,1
TXN_0032300,USER_0398,2026-01-22 15:49:12.281637,3016.45,CARD,Swiggy,0.086,8f6c0514,Mumbai,124.30.229.127,1,1520,0,none,2798.0733333333333,0.07801748673965904,15,0,0.0,1
TXN_0006178,USER_0323,2026-01-22 15:51:03.281637,523.26,CARD,BookMyShow,0.128,35a9d1f6,Chennai,93.2.81.0,1,868,0,none,274.485,0.9030437228887234,15,0,0.3,1
TXN_0008479,USER_0081,2026-01-22 15:51:11.281637,1275.87,NEFT,Amazon,0.109,a5dde583,Pune,60.86.20.52,1,1050,0,none,1978.1028571428574,-0.35482383071117374,15,0,0.8,1
TXN_0022915,USER_0302,2026-01-22 15:52:11.281637,535.21,CARD,Ola,0.13,4471afd6,Mumbai,27.243.246.151,1,1727,0,none,379.0236363636364,0.410991182366647,15,0,0.2,1
TXN_0004077,USER_0292,2026-01-22 15:57:05.281637,1051.51,UPI,Flipkart,0.149,79566ce6,Hyderabad,149.65.144.184,1,479,0,none,2918.5316666666663,-0.6394935489082438,15,0,0.7,1
TXN_0025448,USER_0264,2026-01-22 15:59:30.281637,1273.89,NEFT,PhonePe,0.046,d856fbfc,Chennai,33.126.207.170,1,832,0,none,2116.9054545454546,-0.3980420621402964,15,0,0.2,1
TXN_0037304,USER_0047,2026-01-22 16:00:13.281637,3003.61,IMPS,PhonePe,0.02,5af89985,Ahmedabad,86.166.3.226,1,355,0,none,5896.798333333333,-0.4905539609554865,16,0,0.3,1
TXN_0030319,USER_0145,2026-01-22 16:00:51.281637,450.73,NEFT,Amazon,0.079,24a4ad5d,Ahmedabad,130.217.37.174,1,523,0,none,347.59777777777776,0.29584876553047457,16,0,0.0,1
TXN_0040802,USER_0459,2026-01-22 16:03:20.281637,2083.14,CARD,Uber,0.072,324bd281,Pune,210.91.127.20,1,1173,0,none,3623.6307142857145,-0.425006251868417,16,0,0.5,1
TXN_0048134,USER_0166,2026-01-22 16:04:43.281637,3106.34,UPI,Zomato,0.098,f0e267a3,Kolkata,123.173.194.79,1,1084,0,none,1429.01,1.172949839511612,16,0,0.8,1
TXN_0044437,USER_0318,2026-01-22 16:05:05.281637,3160.11,UPI,BookMyShow,0.077,e82f123b,Delhi,63.252.31.42,1,414,0,none,6064.647499999999,-0.478850361812156,16,0,0.9,1
TXN_0008001,USER_0170,2026-01-22 16:05:50.281637,1531.29,WALLET,IRCTC,0.068,0c94062b,Ahmedabad,140.221.111.85,1,571,0,none,2105.7336363636364,-0.27267027328389015,16,0,0.2,1
TXN_0033853,USER_0433,2026-01-22 16:12:13.281637,2596.02,WALLET,Zomato,0.003,a581b5ed,Pune,9.46.246.250,1,240,0,none,2439.2214285714285,0.0642558784185276,16,0,0.8,1
TXN_0027152,USER_0444,2026-01-22 16:13:45.281637,1108.43,CARD,Ola,0.006,dbb49c39,Hyderabad,158.159.20.111,1,575,0,none,1725.1814285714286,-0.35729235546338034,16,0,0.8,1
TXN_0030696,USER_0434,2026-01-22 16:13:54.281637,332.05,CARD,IRCTC,0.051,58bab9ea,Delhi,133.136.220.222,1,242,0,none,360.4645454545455,-0.07860949521014263,16,0,0.2,1
TXN_0000564,USER_0082,2026-01-22 16:16:46.281637,2627.14,UPI,Ola,0.147,6e3918f5,Chennai,76.182.75.241,1,420,0,none,1869.98,0.40468631412414874,16,0,0.6,1
TXN_0046037,USER_0339,2026-01-22 16:18:07.281637,3926.54,WALLET,PhonePe,0.029,1f9b8faf,Chennai,47.97.49.8,1,883,0,none,2329.6244444444446,0.6851878514198864,16,0,0.0,1
TXN_0043535,USER_0278,2026-01-22 16:18:34.281637,675.48,WALLET,PhonePe,0.039,95478581,Pune,178.61.180.88,1,242,0,none,467.53833333333336,0.4438092934409493,16,0,0.7,1
TXN_0047953,USER_0470,2026-01-22 16:19:06.281637,436.58,UPI,Uber,0.024,c492792e,Kolkata,60.122.18.235,1,204,0,none,753.6492857142857,-0.4201544899286235,16,0,0.5,1
TXN_0034088,USER_0379,2026-01-22 16:22:06.281637,2394.37,WALLET,Swiggy,0.138,d7eecdba,Chennai,63.141.158.212,1,1559,0,none,1984.9569999999999,0.20615401038391065,16,0,0.1,1
TXN_0025805,USER_0055,2026-01-22 16:23:59.281637,638.26,IMPS,PhonePe,0.119,dd01af65,Hyderabad,55.203.230.197,1,1302,0,none,983.9566666666667,-0.35097652350187997,16,0,0.0,1
TXN_0046155,USER_0460,2026-01-22 16:26:00.281637,2209.59,IMPS,Amazon,0.046,07f32638,Kolkata,180.4.182.100,1,852,0,none,3184.867777777778,-0.3061262568963419,16,0,0.0,1
TXN_0015515,USER_0391,2026-01-22 16:26:29.281637,1619.83,WALLET,CryptoX,0.684,9892e57b,Bangalore,160.202.202.63,1,786,1,velocity_attack,2684.8360000000002,-0.39652681697616693,16,0,0.1,1
TXN_0030205,USER_0222,2026-01-22 16:26:36.281637,466.32,NEFT,Zomato,0.019,c6b02b52,Hyderabad,3.141.141.189,1,1034,0,none,1073.0122222222224,-0.5648839088319915,16,0,0.0,1
TXN_0022788,USER_0173,2026-01-22 16:27:23.281637,712.27,IMPS,Swiggy,0.095,6abe1ec6,Bangalore,8.145.105.190,1,1676,0,none,858.726,-0.17035194934199968,16,0,0.6,1
TXN_0046008,USER_0146,2026-01-22 16:29:47.281637,1505.05,WALLET,PhonePe,0.09,43cec77a,Delhi,217.30.189.142,1,1696,0,none,2352.8572727272726,-0.3601778589340591,16,0,0.2,1
TXN_0049637,USER_0180,2026-01-22 16:30:56.281637,1443.73,CARD,IRCTC,0.134,5c391c12,Chennai,47.60.50.7,1,679,0,none,2658.3959999999997,-0.45674506542086996,16,0,0.1,1
TXN_0045809,USER_0382,2026-01-22 16:31:01.281637,1341.7,WALLET,Swiggy,0.12,bb3ecbb6,Bangalore,34.188.174.174,1,1350,0,none,796.6064285714285,0.6834117077076146,16,0,0.5,1
TXN_0030419,USER_0128,2026-01-22 16:31:29.281637,2553.01,IMPS,BookMyShow,0.109,247c984e,Hyderabad,183.179.240.145,1,1688,0,none,3094.4849999999997,-0.17492412336031332,16,0,0.1,1
TXN_0009536,USER_0276,2026-01-22 16:34:53.281637,599.44,CARD,Ola,0.14,d410353e,Bangalore,74.75.139.142,1,700,0,none,2415.3011764705884,-0.7515044871694997,16,0,0.8,1
TXN_0024654,USER_0253,2026-01-22 16:35:18.281637,1352.88,CARD,Ola,0.008,7859d213,Pune,159.214.103.124,1,1085,0,none,1971.58375,-0.31365144825916763,16,0,0.9,1
TXN_0047453,USER_0086,2026-01-22 16:35:25.281637,4438.41,IMPS,BigBasket,0.091,bbf564e7,Hyderabad,120.239.167.66,1,991,0,none,2646.904375,0.676574895194242,16,0,0.7,1
TXN_0031219,USER_0229,2026-01-22 16:35:30.281637,345.71,UPI,BigBasket,0.08,38e11918,Chennai,111.92.187.177,1,1247,0,none,3845.78375,-0.9098701610143799,16,0,0.9,1
TXN_0043440,USER_0236,2026-01-22 16:35:35.281637,1498.57,IMPS,Flipkart,0.136,ba13a6dc,Pune,138.117.244.81,1,205,0,none,1518.2733333333335,-0.012968919351795552,16,0,0.0,1
TXN_0016068,USER_0410,2026-01-22 16:35:40.281637,1403.98,CARD,Ola,0.07,1fb13701,Mumbai,214.46.135.63,1,1075,0,none,2145.8836363636365,-0.3455723560408067,16,0,0.2,1
TXN_0025790,USER_0182,2026-01-22 16:36:49.281637,1287.66,NEFT,BookMyShow,0.131,88b1bd6d,Bangalore,57.121.133.50,1,1725,0,none,2471.0873333333334,-0.4787158274613275,16,0,0.6,1
TXN_0018026,USER_0012,2026-01-22 16:39:51.281637,1593.25,NEFT,Zomato,0.039,4f736e61,Chennai,160.235.14.110,1,641,0,none,1539.854,0.03465351032609187,16,0,0.1,1
TXN_0004051,USER_0472,2026-01-22 16:41:10.281637,944.54,IMPS,Zomato,0.073,fae8da45,Pune,176.210.42.96,1,686,0,none,930.8566666666666,0.014683946386604587,16,0,0.7,1
TXN_0045826,USER_0413,2026-01-22 16:42:07.281637,1209.68,CARD,BigBasket,0.108,879ba457,Chennai,6.108.60.49,1,1060,0,none,1071.4653846153847,0.12887559576963217,16,0,0.4,1
TXN_0045144,USER_0138,2026-01-22 16:43:57.281637,2452.88,CARD,Swiggy,0.067,a37868a6,Pune,94.125.172.178,1,613,0,none,1774.6000000000001,0.38200045055192605,16,0,0.5,1
TXN_0016339,USER_0322,2026-01-22 16:45:56.281637,485.01,UPI,PhonePe,0.054,3b92da27,Ahmedabad,202.155.141.100,1,215,0,none,753.2574999999999,-0.3556444582917637,16,0,0.9,1
TXN_0011617,USER_0259,2026-01-22 16:50:21.281637,3013.04,WALLET,Flipkart,0.121,381164a5,Delhi,112.146.160.39,1,46,0,none,2448.700714285714,0.2303707070922075,16,0,0.5,1
TXN_0004977,USER_0241,2026-01-22 16:53:35.281637,813.01,WALLET,BigBasket,0.102,301dcd00,Pune,31.251.52.27,1,697,0,none,979.8941666666666,-0.1701347325102181,16,0,0.3,1
TXN_0035042,USER_0316,2026-01-22 16:54:13.281637,575.49,WALLET,Ola,0.124,6a1251bd,Bangalore,84.140.207.234,1,1557,0,none,1904.0409153846153,-0.6973870769155578,16,0,0.4,1
TXN_0047947,USER_0422,2026-01-22 16:55:09.281637,2217.44,CARD,Amazon,0.107,e9a7695b,Kolkata,199.46.15.11,1,676,0,none,1678.0425,0.32125303558426904,16,0,0.7,1
TXN_0032294,USER_0102,2026-01-22 16:56:35.281637,1044.47,CARD,Swiggy,0.011,3c6633ae,Hyderabad,28.8.76.11,1,1387,0,none,1938.8072727272724,-0.46104439616306764,16,0,0.2,1
TXN_0044654,USER_0038,2026-01-22 16:57:31.281637,288.12,IMPS,Amazon,0.138,9b3afb74,Chennai,26.72.219.243,1,419,0,none,363.81375,-0.20748601169774994,16,0,0.9,1
TXN_0032878,USER_0099,2026-01-22 17:02:09.281637,1934.66,WALLET,Ola,0.139,57a831a2,Hyderabad,165.70.245.242,1,653,0,none,2363.2999999999997,-0.18129678974749383,17,0,0.4,1
TXN_0002860,USER_0285,2026-01-22 17:07:36.281637,2018.4,WALLET,IRCTC,0.074,e8393a18,Chennai,114.159.22.105,1,54,0,none,2722.8172727272727,-0.25861399726787165,17,0,0.2,1
TXN_0015420,USER_0416,2026-01-22 17:08:57.281637,2635.8,NEFT,PhonePe,0.141,d8f3a9ae,Kolkata,91.116.249.142,1,1127,0,none,1706.5790000000002,0.5441745301388691,17,0,0.1,1
TXN_0038228,USER_0458,2026-01-22 17:09:27.281637,2526.01,UPI,IRCTC,0.094,bb85255e,Kolkata,22.188.90.150,1,189,0,none,2497.4323076923074,0.011438249585432545,17,0,0.4,1
TXN_0046343,USER_0166,2026-01-22 17:10:59.281637,1819.64,WALLET,BigBasket,0.033,f0e267a3,Kolkata,123.173.194.79,1,1084,0,none,1638.67625,0.11036553709916828,17,0,0.9,1
TXN_0021076,USER_0466,2026-01-22 17:13:22.281637,2300.13,IMPS,IRCTC,0.111,9dd80e10,Delhi,13.220.14.181,1,1627,0,none,1998.56,0.1508181799996,17,0,0.9,1
TXN_0045011,USER_0281,2026-01-22 17:18:43.281637,513.51,WALLET,BigBasket,0.052,b88800db,Bangalore,153.156.110.255,1,445,0,none,809.287,-0.3650274532357054,17,0,0.1,1
TXN_0042479,USER_0378,2026-01-22 17:19:16.281637,2043.7,CARD,Amazon,0.073,de8d2b92,Mumbai,202.246.4.205,1,623,0,none,2139.072,-0.04456485576186225,17,0,0.1,1
TXN_0030887,USER_0313,2026-01-22 17:20:20.281637,1999.8,WALLET,Flipkart,0.011,0c53d979,Kolkata,72.172.218.111,1,843,0,none,907.3838461538461,1.2025931091482,17,0,0.4,1
TXN_0032007,USER_0306,2026-01-22 17:21:20.281637,1957.12,UPI,Flipkart,0.104,8382fdf9,Kolkata,138.193.121.204,1,834,0,none,2411.838,-0.18845774146461564,17,0,0.1,1
TXN_0042683,USER_0097,2026-01-22 17:22:03.281637,1562.13,UPI,BigBasket,0.025,422f5bdb,Delhi,202.209.193.207,1,571,0,none,1491.2522222222224,0.04749718360092534,17,0,0.0,1
TXN_0007914,USER_0462,2026-01-22 17:24:56.281637,2195.52,WALLET,PhonePe,0.121,3ed81892,Kolkata,170.172.1.181,1,30,0,none,2464.37,-0.10905056847450886,17,0,0.1,1
TXN_0037383,USER_0096,2026-01-22 17:25:15.281637,654.18,IMPS,BookMyShow,0.055,e4be2452,Bangalore,214.104.179.220,1,1677,0,none,1155.4242857142858,-0.4334432369730834,17,0,0.8,1
TXN_0025650,USER_0123,2026-01-22 17:26:33.281637,1068.17,UPI,IRCTC,0.127,2b8b2e63,Ahmedabad,41.187.86.166,1,1103,0,none,3002.125,-0.6439808532778356,17,0,0.5,1
TXN_0045667,USER_0034,2026-01-22 17:29:02.281637,1462.06,NEFT,IRCTC,0.067,cb7caeba,Delhi,155.136.229.16,1,80,0,none,1182.815,0.23588567470424,17,0,0.5,1
TXN_0002442,USER_0078,2026-01-22 17:32:19.281637,669.98,IMPS,Ola,0.054,d8575108,Bangalore,145.59.109.69,1,692,0,none,1207.52875,-0.4447959967853474,17,0,0.9,1
TXN_0005005,USER_0226,2026-01-22 17:33:14.281637,1124.11,WALLET,BookMyShow,0.035,ec6d2c54,Delhi,218.104.168.58,1,527,0,none,1511.03,-0.2558943936297561,17,0,0.5,1
TXN_0020287,USER_0232,2026-01-22 17:33:48.281637,1319.27,IMPS,BigBasket,0.078,ca29b40a,Mumbai,12.178.35.230,1,1327,0,none,3151.8816666666667,-0.5812497456030964,17,0,0.3,1
TXN_0046742,USER_0253,2026-01-22 17:34:17.281637,1289.87,IMPS,BigBasket,0.091,7859d213,Pune,159.214.103.124,1,1085,0,none,1902.8388888888887,-0.3219646853871272,17,0,0.0,1
TXN_0013474,USER_0085,2026-01-22 17:35:43.281637,1422.17,WALLET,Amazon,0.036,63c318a4,Pune,13.255.136.90,1,1058,0,none,3224.555714285714,-0.5587830048332757,17,0,0.8,1
TXN_0048553,USER_0475,2026-01-22 17:35:50.281637,260.04,UPI,Amazon,0.02,f77e0ab9,Chennai,16.221.236.201,1,463,0,none,244.5288888888889,0.06317428136992256,17,0,0.0,1
TXN_0042803,USER_0143,2026-01-22 17:35:54.281637,1494.21,WALLET,PhonePe,0.135,e7f66b44,Kolkata,71.70.150.132,1,525,0,none,2071.484,-0.27854207800880487,17,0,0.6,1
TXN_0024117,USER_0142,2026-01-22 17:39:08.281637,730.69,UPI,IRCTC,0.056,286a5df3,Chennai,25.247.217.130,1,518,0,none,917.7700000000001,-0.20362005725045443,17,0,0.1,1
TXN_0024360,USER_0158,2026-01-22 17:39:22.281637,1712.19,UPI,Flipkart,0.105,0833ad71,Bangalore,180.108.196.50,1,1164,0,none,2906.569,-0.41078268477893387,17,0,0.1,1
TXN_0041386,USER_0115,2026-01-22 17:39:55.281637,222.74,CARD,Zomato,0.142,3d4a4490,Chennai,156.140.240.0,1,850,0,none,272.15000000000003,-0.18088962108731474,17,0,0.7,1
TXN_0018183,USER_0196,2026-01-22 17:40:55.281637,1419.2,UPI,Uber,0.029,1710b276,Mumbai,216.18.97.25,1,1557,0,none,1704.1513333333335,-0.16711204909671756,17,0,0.6,1
TXN_0006109,USER_0053,2026-01-22 17:41:11.281637,325.31,UPI,BookMyShow,0.113,029e1ac4,Mumbai,20.176.54.14,1,463,0,none,2427.545714285715,-0.8656356361420298,17,0,0.8,1
TXN_0049930,USER_0003,2026-01-22 17:41:51.281637,1151.6,NEFT,Swiggy,0.015,932c073b,Delhi,64.0.78.197,1,1728,0,none,1128.795,0.020185077823852853,17,0,0.1,1
TXN_0002584,USER_0334,2026-01-22 17:42:22.281637,2811.98,IMPS,Flipkart,0.133,6eec0bc6,Bangalore,58.127.240.114,1,107,0,none,4329.22,-0.3503840451524403,17,0,0.3,1
TXN_0037559,USER_0245,2026-01-22 17:42:52.281637,1154.28,CARD,Flipkart,0.105,7f1835f5,Bangalore,182.222.95.86,1,309,0,none,1641.5744444444445,-0.29666505898261336,17,0,0.0,1
TXN_0030042,USER_0094,2026-01-22 17:43:26.281637,1982.75,UPI,Swiggy,0.127,4460c7e5,Mumbai,131.85.20.38,1,1315,0,none,2972.1549999999997,-0.33277948845586586,17,0,0.9,1
TXN_0005296,USER_0265,2026-01-22 17:44:17.281637,2074.26,WALLET,BigBasket,0.067,efc1e062,Chennai,167.56.30.173,1,1111,0,none,2184.684,-0.05052148434997921,17,0,0.1,1
TXN_0035750,USER_0155,2026-01-22 17:44:28.281637,2253.47,WALLET,Flipkart,0.052,1c7341a6,Bangalore,149.150.145.8,1,1090,0,none,1709.0369999999998,0.3183749825296178,17,0,0.1,1
TXN_0026046,USER_0335,2026-01-22 17:45:08.281637,1951.88,NEFT,Amazon,0.029,38b83629,Pune,190.245.220.169,1,1450,0,none,2807.0914285714284,-0.3045525583212593,17,0,0.8,1
TXN_0017839,USER_0397,2026-01-22 17:45:14.281637,1873.04,NEFT,BigBasket,0.11,f4fa8a97,Bangalore,115.199.83.228,1,1079,0,none,2246.163076923077,-0.16604183325848113,17,0,0.4,1
TXN_0046675,USER_0101,2026-01-22 17:46:29.281637,2021.71,CARD,Ola,0.097,579445a9,Delhi,15.121.45.138,1,233,0,none,3358.7120000000004,-0.3979513720223639,17,0,0.1,1
TXN_0002777,USER_0191,2026-01-22 17:47:46.281637,1843.36,WALLET,Zomato,0.113,cbb4342f,Chennai,133.66.236.93,1,860,0,none,1723.766,0.06933926109396858,17,0,0.6,1
TXN_0012362,USER_0441,2026-01-22 17:50:06.281637,519.48,UPI,Amazon,0.098,b1260741,Chennai,114.206.171.2,1,1777,0,none,562.1133333333333,-0.07571004060757454,17,0,0.7,1
TXN_0031893,USER_0094,2026-01-22 17:55:00.281637,2978.32,CARD,Flipkart,0.022,4460c7e5,Mumbai,131.85.20.38,1,1315,0,none,2862.221111111111,0.040548349003977364,17,0,0.0,1
TXN_0010128,USER_0017,2026-01-22 17:56:30.281637,575.83,NEFT,PhonePe,0.019,102be28f,Ahmedabad,22.43.180.59,1,168,0,none,701.302,-0.17865818408604842,17,0,0.1,1
